Subject,Contrast,Correlation,Energy,Homogeneity,ASM,Dissimilarity,Entropy,LBP_Mean,LBP_STD
s0025.png,158.73646969513737,0.9715123992786319,0.9215517209403441,0.9352377333800318,0.8492581400742026,1.5002883260441795,0.930479799754864,23.09909385941444,3.4201139515463597
s0026.png,197.058373079744,0.9668627325237834,0.9344699843889439,0.9535127528768355,0.873234401357825,1.3338635218207813,0.7242553171139446,23.308477452521775,2.962620186613107
s0027.png,59.34040078089431,0.9528762108466693,0.9859672863182323,0.9880709905146037,0.9721315386450877,0.391710989925918,0.1840119773774078,23.840212463134417,1.5788608843489143
s0028.png,161.34968249298527,0.9756005837932014,0.9154117795602218,0.9339626672351966,0.8379792101462915,1.5323932173244414,0.9688534287286281,23.058852081058124,3.519585789986786
s0029.png,38.325254631405876,0.959471542153451,0.9907204777115798,0.9933841951762532,0.9815270901780727,0.2531065804890512,0.12148154702538104,23.89756167941134,1.1833705312874483
s0030.png,163.2614243358804,0.9649422440808373,0.9426610946043087,0.9529759673725596,0.8886102864887032,1.2422502866133964,0.6842951911816338,23.3566341808068,3.0292702447288047
s0031.png,179.45416273347018,0.9767554268840859,0.9139552075288726,0.9412761174441926,0.8353144093685717,1.452502248613051,0.9209061275206094,23.0958736113115,3.3263287338972654
s0032.png,49.14477820132429,0.9202965853350428,0.9907167043068408,0.9914240736258174,0.9815196524479584,0.34783808644545433,0.1315323528777074,23.88969231103294,1.3600319971242978
s0033.png,168.98600759607524,0.9768422839083071,0.9073128572165132,0.9240675749583702,0.8232172432805008,1.5210111788857774,1.0458561669040132,22.914813844981907,3.7577877661030805
s0034.png,0.0,1.0,1.0,1.0,1.0,0.0,1.0165097605458279e-08,24.0,0.0
s0035.png,37.875515217865775,0.9219332678765356,0.995375150040512,0.9966203833939047,0.9907716972384147,0.17958573994245017,0.06089249445749856,23.945307336417713,0.9284945585326133
s0036.png,167.09941207547206,0.9674892691445218,0.9372454873068518,0.9468953663288348,0.878429473199417,1.3158291259794825,0.736528858992769,23.284885620915034,3.191874507569414
s0037.png,83.97111906972216,0.9607384729232875,0.9775007689509634,0.9824793982567198,0.955507893041962,0.557071253228659,0.2790670894789211,23.727561360794894,1.9538632222724852
